data_type,model_type,item_id,worker_id,question,answer
tifa160,sd2dot1,tifa160_11,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_11,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_140,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_140,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_140,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_140,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_140,4389767429,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_0,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_0,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_0,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_0,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_0,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_141,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_141,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_141,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_141,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_141,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_132,4375840905,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_132,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_132,4379690288,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_132,4387897261,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_132,4389767429,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_6,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_6,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_6,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_6,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_6,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_116,4375840905,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_116,4375843592,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_116,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_116,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_116,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_132,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_132,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_132,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_132,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_132,4389767429,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_124,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_124,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_124,4379690288,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_124,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_124,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_63,4375840905,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_63,4375843592,How consistent is the image with the text description?,1
tifa160,mini-dalle,tifa160_63,4379690288,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_63,4387897261,How consistent is the image with the text description?,1
tifa160,mini-dalle,tifa160_63,4389767429,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_42,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_42,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_42,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_42,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_42,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_89,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_89,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_89,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_89,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_89,4389767429,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_115,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_115,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_115,4379690288,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_115,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_115,4389767429,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_4,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_4,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_4,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_4,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_4,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_99,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_99,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_99,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_99,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_99,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_8,4375840905,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_8,4375843592,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_8,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_8,4387897261,How consistent is the image with the text description?,1
tifa160,vq-diffusion,tifa160_8,4389767429,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_56,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_56,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_56,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_56,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_56,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_11,4375840905,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_11,4375843592,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_11,4379690288,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_11,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_11,4389767429,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_130,4375840905,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_130,4375843592,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_130,4379690288,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_130,4387897261,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_130,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_147,4375840905,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_147,4375843592,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_147,4387897261,How consistent is the image with the text description?,1
tifa160,vq-diffusion,tifa160_147,4389767429,How consistent is the image with the text description?,1
tifa160,sd1dot5,tifa160_5,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_5,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_5,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_5,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_5,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_113,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_113,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_113,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_113,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_113,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_31,4375840905,How consistent is the image with the text description?,1
tifa160,mini-dalle,tifa160_31,4375843592,How consistent is the image with the text description?,1
tifa160,mini-dalle,tifa160_31,4379690288,How consistent is the image with the text description?,5
