dsg_prompt_split,qg_model,t2i_model,item_id,question,question_id,dependency_id,answer
tifa160,dsg,mini-dalle,tifa160_60,Is there a dirt road?,3,0,yes
tifa160,dsg,mini-dalle,tifa160_60,Is there a building?,4,0,yes
tifa160,dsg,mini-dalle,tifa160_60,Is the motorcycle on the dirt road?,5,"1,3",yes
tifa160,dsg,mini-dalle,tifa160_60,Is the motorcycle next to the building?,6,"1,4",yes
tifa160,dsg,mini-dalle,tifa160_60,Is the dirt road next to the building?,7,"3,4",yes
tifa160,dsg,mini-dalle,tifa160_61,Is there a bike?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_61,Does the bike have handles?,2,1,yes
tifa160,dsg,mini-dalle,tifa160_61,Is the bike red?,3,1,yes
tifa160,dsg,mini-dalle,tifa160_61,Are the handles white?,4,2,yes
tifa160,dsg,mini-dalle,tifa160_61,Is there a pole?,5,0,yes
tifa160,dsg,mini-dalle,tifa160_61,Is the pole black?,6,5,no
tifa160,dsg,mini-dalle,tifa160_61,Is there a sidewalk?,7,0,yes
tifa160,dsg,mini-dalle,tifa160_61,Is the bike locked to the pole?,8,"1,5",yes
tifa160,dsg,mini-dalle,tifa160_61,Is the bike on the sidewalk?,9,"1,7",yes
tifa160,dsg,mini-dalle,tifa160_61,Is the pole on the sidewalk?,10,"5,7",yes
tifa160,dsg,mini-dalle,tifa160_62,Is there a table?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_62,Are there bags of luggage?,2,0,yes
tifa160,dsg,mini-dalle,tifa160_62,Are there purses?,3,0,yes
tifa160,dsg,mini-dalle,tifa160_62,Are the bags of luggage on the table?,4,"1,2",yes
tifa160,dsg,mini-dalle,tifa160_62,Are the purses on the table?,5,"1,3",yes
tifa160,dsg,mini-dalle,tifa160_63,Is there a light?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_63,Is there a signpost?,2,0,yes
tifa160,dsg,mini-dalle,tifa160_63,Is there an intersection?,3,0,yes
tifa160,dsg,mini-dalle,tifa160_63,Is there a waterway?,4,0,no
tifa160,dsg,mini-dalle,tifa160_63,Is the light a traffic light?,5,"1,3",yes
tifa160,dsg,mini-dalle,tifa160_63,Is the intersection a crossroads intersection?,6,"2,3",yes
tifa160,dsg,mini-dalle,tifa160_63,Is the traffic light at the crossroads intersection?,7,"1,4",yes
tifa160,dsg,mini-dalle,tifa160_63,Is the signpost at the crossroads intersection?,8,"2,4",yes
tifa160,dsg,mini-dalle,tifa160_63,Is the intersection near the waterway?,9,"3,4",yes
tifa160,dsg,mini-dalle,tifa160_64,Is there a giraffe?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_64,Is there a fence?,2,0,yes
tifa160,dsg,mini-dalle,tifa160_64,Is the giraffe large?,3,1,yes
tifa160,dsg,mini-dalle,tifa160_64,Is the giraffe small?,4,1,no
tifa160,dsg,mini-dalle,tifa160_64,Is the giraffe looking over the fence?,5,"1,2",yes
tifa160,dsg,mini-dalle,tifa160_64,Is the giraffe looking at the giraffe?,6,"1,1",yes
tifa160,dsg,mini-dalle,tifa160_65,Are there stuffed animals?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_65,Is there a bed?,2,0,yes
tifa160,dsg,mini-dalle,tifa160_65,Are the stuffed animals sitting?,3,1,yes
tifa160,dsg,mini-dalle,tifa160_65,Are the stuffed animals in the bed?,4,"1,2",yes
tifa160,dsg,mini-dalle,tifa160_65,Are the stuffed animals next to each other?,5,"1,1",yes
tifa160,dsg,mini-dalle,tifa160_66,Is there a kitten?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_66,Is the kitten caramel-colored?,2,1,yes
tifa160,dsg,mini-dalle,tifa160_66,Is the kitten lying?,3,1,yes
tifa160,dsg,mini-dalle,tifa160_66,Is there a blanket?,4,0,yes
tifa160,dsg,mini-dalle,tifa160_66,Is the blanket small?,5,4,yes
tifa160,dsg,mini-dalle,tifa160_66,Is there a bed?,6,0,yes
tifa160,dsg,mini-dalle,tifa160_66,Is the bed unmade?,7,6,yes
tifa160,dsg,mini-dalle,tifa160_66,Is the kitten on the blanket?,8,"1,4",yes
tifa160,dsg,mini-dalle,tifa160_66,Is the blanket on the bed?,9,"4,6",yes
tifa160,dsg,mini-dalle,tifa160_66,Is the kitten on the bed?,10,"1,6",yes
tifa160,dsg,mini-dalle,tifa160_67,Is there a woman?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_67,Does the woman have feet?,2,1,yes
tifa160,dsg,mini-dalle,tifa160_67,Are the woman's feet barefoot?,3,2,yes
tifa160,dsg,mini-dalle,tifa160_67,Is there food?,4,0,yes
tifa160,dsg,mini-dalle,tifa160_67,Is there a plate?,5,0,yes
tifa160,dsg,mini-dalle,tifa160_67,Does the woman have a lap?,6,1,yes
tifa160,dsg,mini-dalle,tifa160_67,Is the woman eating food?,7,"1,4",yes
tifa160,dsg,mini-dalle,tifa160_67,Is the woman outside?,8,"1, outside",yes
tifa160,dsg,mini-dalle,tifa160_67,Is the food on the plate?,9,"4,5",yes
tifa160,dsg,mini-dalle,tifa160_67,Is the plate on the woman's lap?,10,"5,6",yes
tifa160,dsg,mini-dalle,tifa160_68,Is there a train?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_68,Is there a track?,2,0,yes
tifa160,dsg,mini-dalle,tifa160_68,Are there trees?,3,0,yes
tifa160,dsg,mini-dalle,tifa160_68,Are there many trees?,4,3,yes
tifa160,dsg,mini-dalle,tifa160_68,Is the train on the track?,5,"1,2",yes
tifa160,dsg,mini-dalle,tifa160_68,Is the train near the trees?,6,"1,3",yes
tifa160,dsg,mini-dalle,tifa160_68,Is the track near the trees?,7,"2,3",yes
tifa160,dsg,mini-dalle,tifa160_69,Is there a woman?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_69,Is the woman young?,2,1,yes
tifa160,dsg,mini-dalle,tifa160_69,Is the woman playing a video game?,3,"1,3",yes
tifa160,dsg,mini-dalle,tifa160_69,Is there a couch?,4,0,yes
tifa160,dsg,mini-dalle,tifa160_69,Is the woman on the couch?,5,"1,4",yes
tifa160,dsg,mini-dalle,tifa160_70,Are there skiers?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_70,Are there multiple skiers?,2,1,yes
tifa160,dsg,mini-dalle,tifa160_70,Is there land?,3,0,yes
tifa160,dsg,mini-dalle,tifa160_70,Is the land covered in snow?,4,3,yes
tifa160,dsg,mini-dalle,tifa160_70,Is the land a vast expanse?,5,3,yes
tifa160,dsg,mini-dalle,tifa160_70,Is there a mountain?,6,0,yes
tifa160,dsg,mini-dalle,tifa160_70,Are the skiers travelling across the land?,7,"1,3",yes
tifa160,dsg,mini-dalle,tifa160_70,Are the skiers travelling towards the mountain?,8,"1,6",yes
tifa160,dsg,mini-dalle,tifa160_71,Is there a beach?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_71,Is the beach crowded?,2,1,yes
tifa160,dsg,mini-dalle,tifa160_71,Are there beach umbrellas?,3,0,yes
tifa160,dsg,mini-dalle,tifa160_71,Are the beach umbrellas red?,4,3,yes
tifa160,dsg,mini-dalle,tifa160_71,Are the beach umbrellas white?,5,3,no
tifa160,dsg,mini-dalle,tifa160_72,Is there a lady?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_72,Is the lady wearing red?,2,1,yes
tifa160,dsg,mini-dalle,tifa160_72,Is the lady playing tennis?,3,1,yes
tifa160,dsg,mini-dalle,tifa160_72,Is there a tennis court?,4,0,yes
tifa160,dsg,mini-dalle,tifa160_72,Is the tennis court blue?,5,4,yes
tifa160,dsg,mini-dalle,tifa160_72,Is the tennis court green?,6,4,yes
tifa160,dsg,mini-dalle,tifa160_72,Is the lady on the tennis court?,7,"1,4",yes
tifa160,dsg,mini-dalle,tifa160_73,Is there a sign?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_73,Is there a field?,2,0,yes
tifa160,dsg,mini-dalle,tifa160_73,Is there a body of water?,3,0,yes
tifa160,dsg,mini-dalle,tifa160_73,Is the field lush green?,4,2,yes
tifa160,dsg,mini-dalle,tifa160_73,Is the sign on the field?,5,"1,2",yes
tifa160,dsg,mini-dalle,tifa160_73,Is the sign near the body of water?,6,"1,3",yes
tifa160,dsg,mini-dalle,tifa160_73,Is the field near the body of water?,7,"2,3",yes
tifa160,dsg,mini-dalle,tifa160_74,Is there a cat?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_74,Is there a desk?,2,0,yes
tifa160,dsg,mini-dalle,tifa160_74,Is there a laptop?,3,0,yes
tifa160,dsg,mini-dalle,tifa160_74,Is the cat lying?,4,1,yes
tifa160,dsg,mini-dalle,tifa160_74,Is the cat on the desk?,5,"1,2",yes
tifa160,dsg,mini-dalle,tifa160_74,Is the cat on the laptop?,6,"1,3",yes
tifa160,dsg,mini-dalle,tifa160_74,Is the desk on the laptop?,7,"2,3",yes
tifa160,dsg,mini-dalle,tifa160_75,Are there bears?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_75,Are the bears very big?,2,1,yes
tifa160,dsg,mini-dalle,tifa160_75,Are the bears furry?,3,1,yes
tifa160,dsg,mini-dalle,tifa160_75,Are the bears brown?,4,1,yes
tifa160,dsg,mini-dalle,tifa160_75,Is there a grass field?,5,0,yes
tifa160,dsg,mini-dalle,tifa160_75,Is the grass field big?,6,5,yes
tifa160,dsg,mini-dalle,tifa160_76,Is there a person?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_76,Is there a boat?,2,0,yes
tifa160,dsg,mini-dalle,tifa160_76,Is there a beach?,3,0,yes
tifa160,dsg,mini-dalle,tifa160_76,Is the boat made of wood?,4,2,yes
tifa160,dsg,mini-dalle,tifa160_76,Is the person in the boat?,5,"1,2",yes
tifa160,dsg,mini-dalle,tifa160_76,Is the boat on the shore of the beach?,6,"2,3",yes
tifa160,dsg,mini-dalle,tifa160_77,Is there a woman?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_77,Is the woman bent over?,2,1,yes
tifa160,dsg,mini-dalle,tifa160_77,Is there a refrigerator?,3,0,yes
tifa160,dsg,mini-dalle,tifa160_77,Is the refrigerator small?,4,3,yes
tifa160,dsg,mini-dalle,tifa160_77,Is the woman next to the refrigerator?,5,"1,3",yes
tifa160,dsg,mini-dalle,tifa160_78,Is there a woman?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_78,Is there a dress?,2,1,yes
tifa160,dsg,mini-dalle,tifa160_78,Is the dress blue?,3,2,yes
tifa160,dsg,mini-dalle,tifa160_78,Is there a chair?,4,0,yes
tifa160,dsg,mini-dalle,tifa160_78,Is the chair modern?,5,4,yes
tifa160,dsg,mini-dalle,tifa160_78,Is there a vase?,6,0,yes
tifa160,dsg,mini-dalle,tifa160_78,Is there a room?,7,0,yes
tifa160,dsg,mini-dalle,tifa160_78,Is the room empty?,8,7,no
tifa160,dsg,mini-dalle,tifa160_78,Is the woman sitting?,9,1,yes
tifa160,dsg,mini-dalle,tifa160_78,Is the woman in the chair?,10,"1,4",yes
tifa160,dsg,mini-dalle,tifa160_78,Is the woman next to the vase?,11,"1,6",yes
tifa160,dsg,mini-dalle,tifa160_78,Is the woman in the room?,12,"1,7",yes
tifa160,dsg,mini-dalle,tifa160_78,Is the chair next to the vase?,13,"4,6",yes
tifa160,dsg,mini-dalle,tifa160_78,Is the chair in the room?,14,"4,7",yes
tifa160,dsg,mini-dalle,tifa160_78,Is the vase in the room?,15,"6,7",yes
tifa160,dsg,mini-dalle,tifa160_79,Are there people?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_79,Are there three people?,2,1,yes
tifa160,dsg,mini-dalle,tifa160_79,Is there an elephant?,3,0,yes
tifa160,dsg,mini-dalle,tifa160_79,Is there a river?,4,0,yes
tifa160,dsg,mini-dalle,tifa160_79,Are the people standing?,5,1,yes
tifa160,dsg,mini-dalle,tifa160_79,Are the people next to the elephant?,6,"1,3",yes
tifa160,dsg,mini-dalle,tifa160_79,Are the people next to the river?,7,"1,4",yes
tifa160,dsg,mini-dalle,tifa160_79,Is the elephant next to the river?,8,"3,4",yes
tifa160,dsg,mini-dalle,tifa160_80,Are there giraffes?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_80,Is there an enclosure?,2,0,yes
tifa160,dsg,mini-dalle,tifa160_80,Are the giraffes gathered together?,3,1,yes
tifa160,dsg,mini-dalle,tifa160_80,Are the giraffes in the enclosure?,4,"1,2",yes
tifa160,dsg,mini-dalle,tifa160_80,Is the enclosure theirs?,5,2,yes
tifa160,dsg,mini-dalle,tifa160_81,Is there a house?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_81,Is there a bedroom?,2,0,yes
tifa160,dsg,mini-dalle,tifa160_81,Is there a relaxing room?,3,0,yes
tifa160,dsg,mini-dalle,tifa160_81,Is the bedroom in the house?,4,"1,2",yes
tifa160,dsg,mini-dalle,tifa160_81,Is the relaxing room in the house?,5,"1,3",yes
tifa160,dsg,mini-dalle,tifa160_82,Is there a boy?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_82,Is the boy wearing a shirt?,2,1,yes
tifa160,dsg,mini-dalle,tifa160_82,Is the shirt green?,3,2,yes
tifa160,dsg,mini-dalle,tifa160_82,Is there fruit?,4,0,yes
tifa160,dsg,mini-dalle,tifa160_82,Is the boy posing?,5,1,yes
tifa160,dsg,mini-dalle,tifa160_82,Is the boy with the fruit?,6,"1,4",yes
tifa160,dsg,mini-dalle,tifa160_83,Are there people?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_83,Is there a camera?,2,0,yes
tifa160,dsg,mini-dalle,tifa160_83,Is there a picture?,3,0,yes
tifa160,dsg,mini-dalle,tifa160_83,Are the people posing?,4,1,yes
tifa160,dsg,mini-dalle,tifa160_83,Are the people in front of the camera?,5,"1,2",yes
tifa160,dsg,mini-dalle,tifa160_83,Are the people in front of the picture?,6,"1,3",yes
tifa160,dsg,mini-dalle,tifa160_83,Is the camera in front of the picture?,7,"2,3",yes
tifa160,dsg,mini-dalle,tifa160_84,Is there a woman?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_84,Does the woman have teeth?,2,1,yes
tifa160,dsg,mini-dalle,tifa160_84,Is the woman wearing clothes?,3,1,yes
tifa160,dsg,mini-dalle,tifa160_84,Are the clothes black?,4,3,yes
tifa160,dsg,mini-dalle,tifa160_84,Is the woman smiling?,5,1,yes
tifa160,dsg,mini-dalle,tifa160_84,Is the woman brushing her teeth?,6,"1,2",yes
tifa160,dsg,mini-dalle,tifa160_85,Is there a guy?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_85,Does the guy have a hat?,2,1,yes
tifa160,dsg,mini-dalle,tifa160_85,Is the hat an umbrella hat?,3,2,yes
tifa160,dsg,mini-dalle,tifa160_85,Is the guy sitting?,4,1,yes
tifa160,dsg,mini-dalle,tifa160_85,Is there a table?,5,0,yes
tifa160,dsg,mini-dalle,tifa160_85,Is there another person?,6,0,yes
tifa160,dsg,mini-dalle,tifa160_85,Is the guy at the table?,7,"1,5",yes
tifa160,dsg,mini-dalle,tifa160_85,Is the other person at the table?,8,"6,5",yes
tifa160,dsg,mini-dalle,tifa160_86,Are there men?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_86,Are there two men?,2,1,yes
tifa160,dsg,mini-dalle,tifa160_86,Are the men wearing safety jackets?,3,1,yes
tifa160,dsg,mini-dalle,tifa160_86,Are the safety jackets neon yellow?,4,3,yes
tifa160,dsg,mini-dalle,tifa160_86,Is there a food car?,5,0,yes
tifa160,dsg,mini-dalle,tifa160_86,Are the men sharing a meal?,6,"1,5",yes
tifa160,dsg,mini-dalle,tifa160_86,Are the men next to the food car?,7,"1,5",yes
tifa160,dsg,mini-dalle,tifa160_87,Is there a motorcycle?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_87,Is this a closeup image?,2,0,yes
tifa160,dsg,mini-dalle,tifa160_87,Is this a picture?,3,0,yes
tifa160,dsg,mini-dalle,tifa160_87,Is the motorcycle dirty?,4,1,yes
tifa160,dsg,mini-dalle,tifa160_87,Is the picture in the front of the motorcycle?,5,1,yes
tifa160,dsg,mini-dalle,tifa160_88,Is there an airplane?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_88,Does the airplane have propellers?,2,1,yes
tifa160,dsg,mini-dalle,tifa160_88,Is the airplane flying through the air?,3,1,yes
tifa160,dsg,mini-dalle,tifa160_89,Is there a subway train?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_89,Is the subway train elevated?,2,1,yes
tifa160,dsg,mini-dalle,tifa160_89,Is there a city?,3,0,yes
tifa160,dsg,mini-dalle,tifa160_89,Is the city major?,4,3,yes
tifa160,dsg,mini-dalle,tifa160_89,Is the day sunny?,5,5,yes
tifa160,dsg,mini-dalle,tifa160_89,Is the subway train in the city?,6,"1,3",yes
tifa160,dsg,mini-dalle,tifa160_89,Is the subway train on the sunny day?,7,"1,5",yes
tifa160,dsg,mini-dalle,tifa160_90,Is there a pear?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_90,Is there an orange?,2,0,yes
tifa160,dsg,mini-dalle,tifa160_90,Are there bananas?,3,0,no
tifa160,dsg,mini-dalle,tifa160_90,Are there two bananas?,4,0,yes
tifa160,dsg,mini-dalle,tifa160_90,Is there a bowl?,5,0,yes
tifa160,dsg,mini-dalle,tifa160_90,Is the bowl made of wood?,6,5,yes
tifa160,dsg,mini-dalle,tifa160_90,Is the pear in the bowl?,7,"1,5",yes
tifa160,dsg,mini-dalle,tifa160_90,Is the orange in the bowl?,8,"2,5",yes
tifa160,dsg,mini-dalle,tifa160_90,Are the bananas in the bowl?,9,"3,5",yes
tifa160,dsg,mini-dalle,tifa160_91,Is there a chair?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_91,Is there a boat?,2,0,yes
tifa160,dsg,mini-dalle,tifa160_91,Is the chair on the boat?,3,"1,2",yes
tifa160,dsg,mini-dalle,tifa160_91,Is the chair in the corner?,4,"1,3",yes
tifa160,dsg,mini-dalle,tifa160_92,Is there a man?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_92,Is there a motorcycle?,2,0,yes
tifa160,dsg,mini-dalle,tifa160_92,Is there a cigarette?,3,0,yes
tifa160,dsg,mini-dalle,tifa160_92,Is the man sitting?,4,1,yes
tifa160,dsg,mini-dalle,tifa160_92,Is the man on the motorcycle?,5,"1,2",yes
tifa160,dsg,mini-dalle,tifa160_92,Is the man smoking a cigarette?,6,"1,3",yes
tifa160,dsg,mini-dalle,tifa160_93,Is there a car?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_93,Is there a truck?,2,0,yes
tifa160,dsg,mini-dalle,tifa160_93,Is there a red light?,3,0,no
tifa160,dsg,mini-dalle,tifa160_93,Is the car at the red light?,4,"1,3",yes
tifa160,dsg,mini-dalle,tifa160_93,Is the truck at the red light?,5,"2,3",yes
tifa160,dsg,mini-dalle,tifa160_93,Is the car sitting?,6,1,yes
tifa160,dsg,mini-dalle,tifa160_93,Is the truck sitting?,7,2,yes
tifa160,dsg,mini-dalle,tifa160_94,Is there a man?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_94,Is there a food truck?,2,0,yes
tifa160,dsg,mini-dalle,tifa160_94,Is there a menu?,3,0,yes
tifa160,dsg,mini-dalle,tifa160_94,Is the man at the food truck?,4,"1,2",yes
tifa160,dsg,mini-dalle,tifa160_94,Is the man viewing the menu?,5,"1,3",yes
tifa160,dsg,mini-dalle,tifa160_95,Is there a man?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_95,Is there a woman?,2,0,yes
tifa160,dsg,mini-dalle,tifa160_95,Is there a motorcycle?,3,0,yes
tifa160,dsg,mini-dalle,tifa160_95,Is the man posing?,4,1,yes
tifa160,dsg,mini-dalle,tifa160_95,Is the woman posing?,5,2,yes
tifa160,dsg,mini-dalle,tifa160_95,Is the man in front of the motorcycle?,6,"1,3",yes
tifa160,dsg,mini-dalle,tifa160_95,Is the woman in front of the motorcycle?,7,"2,3",yes
tifa160,dsg,mini-dalle,tifa160_96,Is there a man?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_96,Is the man wearing a suit?,2,1,yes
tifa160,dsg,mini-dalle,tifa160_96,Is the suit black?,3,2,yes
tifa160,dsg,mini-dalle,tifa160_96,Is there a wave?,4,0,yes
tifa160,dsg,mini-dalle,tifa160_96,Is the wave large?,5,4,yes
tifa160,dsg,mini-dalle,tifa160_96,Is the man surfing the wave?,6,"1,4",yes
tifa160,dsg,mini-dalle,tifa160_97,Is there a man?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_97,Is there an oven?,2,0,yes
tifa160,dsg,mini-dalle,tifa160_97,Is there a door?,3,2,yes
tifa160,dsg,mini-dalle,tifa160_97,Is the man standing?,4,1,yes
tifa160,dsg,mini-dalle,tifa160_97,Is the door open?,5,3,yes
tifa160,dsg,mini-dalle,tifa160_97,Is the man next to the oven?,6,"1,2",yes
tifa160,dsg,mini-dalle,tifa160_98,Is there a slope?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_98,Is the slope white?,2,1,yes
tifa160,dsg,mini-dalle,tifa160_98,Is the slope covering the background?,3,1,yes
tifa160,dsg,mini-dalle,tifa160_98,Is the slope in the background?,4,1,yes
tifa160,dsg,mini-dalle,tifa160_98,Is there a grassy slope?,5,0,yes
tifa160,dsg,mini-dalle,tifa160_98,Is the grassy slope in the foreground?,6,5,yes
tifa160,dsg,mini-dalle,tifa160_98,Are there rams?,7,0,no
tifa160,dsg,mini-dalle,tifa160_98,Are the rams grazing?,8,7,yes
tifa160,dsg,mini-dalle,tifa160_98,Are there several rams?,9,7,no
tifa160,dsg,mini-dalle,tifa160_98,Is there an evergreen?,10,0,yes
tifa160,dsg,mini-dalle,tifa160_98,Is the evergreen measly?,11,10,yes
tifa160,dsg,mini-dalle,tifa160_98,Is the evergreen underdeveloped?,12,10,yes
tifa160,dsg,mini-dalle,tifa160_98,Is the evergreen in the foreground?,13,10,yes
tifa160,dsg,mini-dalle,tifa160_99,Are there people?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_99,Are there helmets?,2,0,yes
tifa160,dsg,mini-dalle,tifa160_99,Are there bikes?,3,0,yes
tifa160,dsg,mini-dalle,tifa160_99,Are there woods?,4,0,yes
tifa160,dsg,mini-dalle,tifa160_99,Are the people wearing helmets?,5,"1,2",yes
tifa160,dsg,mini-dalle,tifa160_99,Are the people standing?,6,1,yes
tifa160,dsg,mini-dalle,tifa160_99,Are the people next to the bikes?,7,"1,3",yes
tifa160,dsg,mini-dalle,tifa160_99,Are the people in the woods?,8,"1,4",yes
tifa160,dsg,mini-dalle,tifa160_99,Are the bikes in the woods?,9,"3,4",yes
tifa160,dsg,mini-dalle,tifa160_100,Is there a teddy bear?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_100,Is there furniture?,2,0,yes
tifa160,dsg,mini-dalle,tifa160_100,Is the furniture turned on its side?,3,2,yes
tifa160,dsg,mini-dalle,tifa160_100,Is the teddy bear under the furniture?,4,"1,2",yes
tifa160,dsg,mini-dalle,tifa160_101,Are there men?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_101,Are there three men?,2,1,yes
tifa160,dsg,mini-dalle,tifa160_101,Are there horses?,3,0,yes
tifa160,dsg,mini-dalle,tifa160_101,Are the men riding the horses?,4,"1,3",yes
tifa160,dsg,mini-dalle,tifa160_101,Is there a field?,5,0,yes
tifa160,dsg,mini-dalle,tifa160_101,Is the field grassy?,6,5,yes
tifa160,dsg,mini-dalle,tifa160_101,Are the men in the field?,7,"1,5",yes
tifa160,dsg,mini-dalle,tifa160_101,Are the horses in the field?,8,"3,5",yes
tifa160,dsg,mini-dalle,tifa160_102,Is there a laptop?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_102,Is there a keyboard?,2,0,yes
tifa160,dsg,mini-dalle,tifa160_102,Is there a mouse?,3,0,yes
tifa160,dsg,mini-dalle,tifa160_102,Is there a phone?,4,0,yes
tifa160,dsg,mini-dalle,tifa160_102,Is there a photo?,5,0,yes
tifa160,dsg,mini-dalle,tifa160_102,Is there a desk?,6,0,yes
tifa160,dsg,mini-dalle,tifa160_102,Is the keyboard external?,7,2,yes
tifa160,dsg,mini-dalle,tifa160_102,Is the laptop on the desk?,8,"1,6",yes
tifa160,dsg,mini-dalle,tifa160_102,Is the keyboard on the desk?,9,"2,6",yes
tifa160,dsg,mini-dalle,tifa160_102,Is the mouse on the desk?,10,"3,6",yes
tifa160,dsg,mini-dalle,tifa160_102,Is the phone on the desk?,11,"4,6",yes
tifa160,dsg,mini-dalle,tifa160_102,Is the photo on the desk?,12,"5,6",yes
tifa160,dsg,mini-dalle,tifa160_103,Is there a woman?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_103,Does the woman have eyes?,2,1,yes
tifa160,dsg,mini-dalle,tifa160_103,Does the woman have piercings?,3,1,yes
tifa160,dsg,mini-dalle,tifa160_103,Does the woman have a face?,4,1,yes
tifa160,dsg,mini-dalle,tifa160_103,Is the woman young?,5,1,yes
tifa160,dsg,mini-dalle,tifa160_103,Are the woman's eyes green?,6,2,yes
tifa160,dsg,mini-dalle,tifa160_103,Are the woman's piercings all over her face?,7,"3,4",yes
tifa160,dsg,mini-dalle,tifa160_104,Is there a statue?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_104,Is the statue Greek?,2,1,yes
tifa160,dsg,mini-dalle,tifa160_104,Is there a man?,3,0,yes
tifa160,dsg,mini-dalle,tifa160_104,Is there a cat?,4,0,yes
tifa160,dsg,mini-dalle,tifa160_104,Is the man tripping over the cat?,5,"3,4",no
tifa160,dsg,mini-dalle,tifa160_105,Are there geese?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_105,Is there The Alamo?,2,0,yes
tifa160,dsg,mini-dalle,tifa160_105,Are the geese a flock?,3,1,yes
tifa160,dsg,mini-dalle,tifa160_105,Are the geese in front of The Alamo?,4,"1,2",yes
tifa160,dsg,mini-dalle,tifa160_106,Is this a photo?,1,0,yes
tifa160,dsg,mini-dalle,tifa160_106,Is there a fire hydrant?,2,0,yes
tifa160,dsg,mini-dalle,tifa160_106,Is the fire hydrant blue?,3,2,yes
